Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-12-01T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-01T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-01T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,,,,
Person search,2015-12-01T00:00:00+00:00,,,,,Male,over 34,White - Any other White ethnic background (W9),White,,,,,
Person search,2015-12-01T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-01T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-01T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-01T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-01T00:00:00+00:00,,,,,Male,over 34,White - Any other White ethnic background (W9),White,,Stolen goods,,,
Person search,2015-12-01T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-01T00:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,,Controlled drugs,Suspect arrested,,
Person search,2015-12-02T00:00:00+00:00,,,,,Female,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-02T00:00:00+00:00,,,,,Male,25-34,Mixed - White and Asian (M3),Mixed,,Controlled drugs,,,
Person search,2015-12-02T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-02T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-02T00:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-02T00:00:00+00:00,,,,,Male,18-24,White - White Irish (W2),White,,,,,
Person search,2015-12-02T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,,,,
Person search,2015-12-02T00:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,,Controlled drugs,Suspect arrested,,
Person search,2015-12-02T00:00:00+00:00,,,,,Female,25-34,White - Any other White ethnic background (W9),White,,Controlled drugs,Suspect arrested,,
Person search,2015-12-02T00:00:00+00:00,,,,,Female,over 34,Black or Black British - Any other Black ethnic background (B9),Black,,Controlled drugs,Suspect arrested,,
Person search,2015-12-03T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-03T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,,,,
Person search,2015-12-03T00:00:00+00:00,,,,,Female,18-24,White - Any other White ethnic background (W9),White,,,,,
Person search,2015-12-03T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-03T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-03T00:00:00+00:00,,,,,Female,25-34,White - Any other White ethnic background (W9),White,,,,,
Person search,2015-12-03T00:00:00+00:00,,,,,Male,over 34,White - Any other White ethnic background (W9),White,,,,,
Person search,2015-12-03T00:00:00+00:00,,,,,Male,over 34,White - Any other White ethnic background (W9),White,,Stolen goods,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,18-24,White - Any other White ethnic background (W9),White,,Controlled drugs,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,,White - Any other White ethnic background (W9),White,,Stolen goods,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Evidence of offences under the Act,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,over 34,White - Any other White ethnic background (W9),White,,Controlled drugs,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,18-24,White - Any other White ethnic background (W9),White,,Controlled drugs,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-04T00:00:00+00:00,,,,,Male,over 34,White - Any other White ethnic background (W9),White,,Controlled drugs,Suspect arrested,,
Person search,2015-12-05T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-05T00:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-05T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Stolen goods,Suspect arrested,,
Person search,2015-12-05T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-05T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-05T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-05T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-05T00:00:00+00:00,,,,,Male,18-24,White - Any other White ethnic background (W9),White,,Stolen goods,,,
Person search,2015-12-06T00:00:00+00:00,,,,,Male,under 10,White - White British (W1),White,,Offensive weapons,,,
Person search,2015-12-06T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-06T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Evidence of offences under the Act,,,
Person search,2015-12-06T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Evidence of offences under the Act,,,
Person search,2015-12-06T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,,,,
Person search,2015-12-06T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-06T00:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-06T00:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,,Controlled drugs,,,
Person search,2015-12-06T00:00:00+00:00,,,,,Female,over 34,White - Any other White ethnic background (W9),White,,Controlled drugs,,,
Person search,2015-12-07T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-07T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-07T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-07T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-07T00:00:00+00:00,,,,,Female,25-34,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,,,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Evidence of offences under the Act,,,
Person search,2015-12-08T00:00:00+00:00,,,,,Female,25-34,White - White British (W1),White,,,,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Evidence of offences under the Act,,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Stolen goods,,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,over 34,White - Any other White ethnic background (W9),White,,Controlled drugs,Suspect arrested,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,over 34,Not Stated (NS),,,,,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Stolen goods,Suspect arrested,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,under 10,White - White British (W1),White,,Offensive weapons,,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,18-24,White - Any other White ethnic background (W9),White,,Stolen goods,,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,,Controlled drugs,,,
Person search,2015-12-08T00:00:00+00:00,,,,,Male,25-34,White - White Irish (W2),White,,Offensive weapons,,,
Person search,2015-12-09T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,,,,
Person search,2015-12-09T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Offensive weapons,,,
Person search,2015-12-09T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Offensive weapons,,,
Person search,2015-12-09T00:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,,,,
Person search,2015-12-09T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,,,,
Person search,2015-12-09T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,,,,
Person search,2015-12-09T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,,,,
Person search,2015-12-09T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,,,,
Person search,2015-12-10T00:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-10T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,,,
Person search,2015-12-10T00:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Offensive weapons,,,
Person search,2015-12-10T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,,,,
Person search,2015-12-10T00:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,,,,
Person search,2015-12-11T00:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Firearms,Suspect arrested,,
Person search,2015-12-11T00:00:00+00:00,,,,,Female,18-24,White - White British (W1),White,,Controlled drugs,,,
