Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-12-01T00:00:00+00:00,,,50.804356,-1.900454,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-12-01T00:00:00+00:00,,,50.790163,-1.998161,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-12-01T00:00:00+00:00,,,50.790163,-1.998161,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-12-01T00:00:00+00:00,,,50.790163,-1.998161,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-12-01T00:00:00+00:00,,,50.790163,-1.998161,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,,
Person search,2015-12-01T00:00:00+00:00,,,50.790163,-1.998161,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-12-01T00:00:00+00:00,,,50.790163,-1.998161,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-12-01T00:00:00+00:00,,,50.790163,-1.998161,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-12-01T00:00:00+00:00,,,50.726554,-1.914120,Male,18-24,Asian or Asian British - Indian (A1),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2015-12-02T00:00:00+00:00,,,50.728862,-1.956876,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2015-12-02T00:00:00+00:00,,,50.751286,-1.860252,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2015-12-02T00:00:00+00:00,,,50.751286,-1.860252,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,,
Person search,2015-12-02T00:00:00+00:00,,,50.735000,-1.778524,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-12-02T00:00:00+00:00,,,50.741641,-1.879725,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,,
Person search,2015-12-02T00:00:00+00:00,,,50.605547,-2.483154,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,,
Person search,2015-12-02T00:00:00+00:00,,,51.038084,-2.278310,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2015-12-02T00:00:00+00:00,,,51.038084,-2.278310,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2015-12-02T00:00:00+00:00,,,51.038084,-2.278310,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2015-12-02T00:00:00+00:00,,,50.729060,-1.937536,Male,25-34,Not Stated (NS),,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect summonsed to court,,
Person search,2015-12-02T00:00:00+00:00,,,50.718112,-1.867660,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-12-02T00:00:00+00:00,,,50.721319,-1.873076,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-12-02T00:00:00+00:00,,,50.721981,-1.878288,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-12-03T00:00:00+00:00,,,50.721981,-1.878288,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-12-03T00:00:00+00:00,,,50.727451,-1.880385,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-12-03T00:00:00+00:00,,,50.718112,-1.867660,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-12-03T00:00:00+00:00,,,50.718112,-1.867660,Male,over 34,Not Stated (NS),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-12-03T00:00:00+00:00,,,50.690763,-2.454172,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-12-03T00:00:00+00:00,,,50.690763,-2.454172,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-12-03T00:00:00+00:00,,,50.728906,-1.822801,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2015-12-03T00:00:00+00:00,,,50.735466,-1.831647,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2015-12-03T00:00:00+00:00,,,50.800791,-1.983417,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,,
Person search,2015-12-03T00:00:00+00:00,,,50.717016,-1.978573,Male,18-24,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2015-12-03T00:00:00+00:00,,,50.721226,-1.854958,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-12-03T00:00:00+00:00,,,50.721226,-1.854958,Male,25-34,Not Stated (NS),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-12-03T00:00:00+00:00,,,50.721226,-1.854958,Male,25-34,Not Stated (NS),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-12-04T00:00:00+00:00,,,50.717816,-1.978049,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-12-05T00:00:00+00:00,,,50.606328,-2.483487,Male,over 34,Mixed - White and Black Caribbean (M1),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2015-12-05T00:00:00+00:00,,,50.609205,-1.958087,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2015-12-05T00:00:00+00:00,,,50.609205,-1.958087,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2015-12-05T00:00:00+00:00,,,50.725195,-1.850455,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2015-12-05T00:00:00+00:00,,,51.037552,-2.275026,Male,10-17,White - White British (W1),White,,,,,
Person search,2015-12-05T00:00:00+00:00,,,50.611894,-2.454754,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,,
Person search,2015-12-05T00:00:00+00:00,,,50.682022,-2.221830,Male,18-24,Not Stated (NS),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2015-12-05T00:00:00+00:00,,,50.585767,-2.471269,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2015-12-05T00:00:00+00:00,,,50.585767,-2.471269,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2015-12-05T00:00:00+00:00,,,50.735376,-2.774871,Male,over 34,White - White British (W1),White,,Offensive weapons,Nothing found - no further action,,
Person search,2015-12-05T00:00:00+00:00,,,50.822016,-2.193632,Male,25-34,White - White British (W1),White,Wildlife and Countryside Act 1981 (section 19),,Suspect arrested,,
Person search,2015-12-05T00:00:00+00:00,,,50.822016,-2.193632,Male,over 34,White - White British (W1),White,Wildlife and Countryside Act 1981 (section 19),,Suspect arrested,,
Person search,2015-12-05T00:00:00+00:00,,,50.822016,-2.193632,Male,25-34,White - White British (W1),White,Wildlife and Countryside Act 1981 (section 19),,Suspect arrested,,
Person search,2015-12-05T00:00:00+00:00,,,50.822016,-2.193632,Male,over 34,White - White British (W1),White,Wildlife and Countryside Act 1981 (section 19),,,,
Person search,2015-12-05T00:00:00+00:00,,,50.822016,-2.193632,Male,25-34,White - White British (W1),White,Wildlife and Countryside Act 1981 (section 19),,Suspect arrested,,
Person search,2015-12-05T00:00:00+00:00,,,50.822016,-2.193632,Male,25-34,White - White British (W1),White,Wildlife and Countryside Act 1981 (section 19),,Suspect arrested,,
Person search,2015-12-05T00:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,Wildlife and Countryside Act 1981 (section 19),,Nothing found - no further action,,
Person search,2015-12-05T00:00:00+00:00,,,,,Male,18-24,Not Stated (NS),,Wildlife and Countryside Act 1981 (section 19),,Nothing found - no further action,,
Person search,2015-12-05T00:00:00+00:00,,,50.718033,-1.878440,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2015-12-05T00:00:00+00:00,,,50.718033,-1.878440,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2015-12-06T00:00:00+00:00,,,50.738202,-1.804244,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-12-06T00:00:00+00:00,,,,,Male,25-34,Not Stated (NS),,,,,,
Person search,2015-12-06T00:00:00+00:00,,,50.840939,-2.097972,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,,
