Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-07-01T03:21:00+00:00,,,,,Male,,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T04:41:00+00:00,,,,,Male,,White - White British (W1),White,,,,,
Person search,2015-07-01T07:27:00+00:00,,,51.745963,-3.374640,Female,,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T09:02:00+00:00,,,51.622692,-3.659444,Male,,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T10:45:00+00:00,,,51.403154,-3.273633,Male,,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2015-07-01T12:14:00+00:00,,,51.405112,-3.284614,Male,,White - White British (W1),White,Deer Act 1991 (section 12),Stolen goods,Nothing found - no further action,,
Person search,2015-07-01T12:21:00+00:00,,,51.498226,-3.171966,Male,,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,,
Person search,2015-07-01T13:13:00+00:00,,,,,Male,,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T14:30:00+00:00,,,51.593218,-3.779511,Male,,Not Stated (NS),White,,Stolen goods,Suspect arrested,,
Person search,2015-07-01T15:15:00+00:00,,,51.537267,-3.384217,Male,,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T15:19:00+00:00,,,51.537267,-3.384217,Male,,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2015-07-01T15:46:00+00:00,,,51.483709,-3.157019,Male,,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T16:40:00+00:00,,,51.661978,-3.925090,Male,,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2015-07-01T18:00:00+00:00,,,51.751242,-3.375351,Male,,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T18:54:00+00:00,,,51.483915,-3.191200,Male,,White - White British (W1),White,Firearms Act 1968 (section 47),Offensive weapons,Suspect arrested,,
Person search,2015-07-01T19:13:00+00:00,,,51.618716,-3.956613,Male,,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T19:26:00+00:00,,,51.751242,-3.375351,Female,,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T21:12:00+00:00,,,,,Male,,Asian or Asian British - Pakistani (A2),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2015-07-01T21:26:00+00:00,,,51.704029,-3.914501,Male,,Not Stated (NS),White,,Firearms,Suspect arrested,,
Person search,2015-07-01T21:31:00+00:00,,,51.666827,-3.925541,Male,,Not Stated (NS),White,,,Suspect arrested,,
Person search,2015-07-01T21:52:00+00:00,,,51.537267,-3.384217,Male,,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T21:55:00+00:00,,,51.537267,-3.384217,Male,,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T21:59:00+00:00,,,51.537267,-3.384217,Female,,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T22:26:00+00:00,,,51.418958,-3.267443,Male,,Not Stated (NS),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,
