Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-01-01T01:00:00+00:00,False,Not applicable,51.363199,-0.487367,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-01T01:00:00+00:00,False,Not applicable,51.363199,-0.487367,Female,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-01T01:00:00+00:00,False,Not applicable,51.363199,-0.487367,Female,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-01T01:00:00+00:00,False,Not applicable,51.363199,-0.487367,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-01T01:10:00+00:00,False,Not applicable,51.436791,-0.427158,Male,18-24,Not Stated (NS),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-01T01:13:00+00:00,False,Not applicable,51.424769,-0.450167,Male,25-34,Asian or Asian British - Indian (A1),Asian,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-01T08:10:00+00:00,False,Not applicable,51.236824,-0.576676,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-01T08:11:00+00:00,False,Not applicable,51.236824,-0.576676,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-01T16:45:00+00:00,False,Not applicable,51.313327,-0.556461,Male,over 34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-02T04:00:00+00:00,False,Not applicable,51.311566,-0.733799,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-02T15:24:00+00:00,False,Not applicable,51.385178,-0.329291,Male,10-17,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-02T15:35:00+00:00,False,Not applicable,51.383869,-0.347935,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-02T18:02:00+00:00,False,Not applicable,51.322955,-0.198610,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-02T18:13:00+00:00,False,Not applicable,51.322955,-0.198610,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-02T18:14:00+00:00,False,Not applicable,51.322955,-0.198610,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-02T21:35:00+00:00,False,Not applicable,51.247237,-0.159344,Male,18-24,Asian or Asian British - Bangladeshi (A3),Asian,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-02T23:09:00+00:00,False,Not applicable,51.427737,-0.426577,Female,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-02T23:30:00+00:00,False,Not applicable,51.220678,-0.185679,Male,18-24,Asian or Asian British - Indian (A1),Asian,,Controlled drugs,Offender given penalty notice,,
Person search,2016-01-02T23:35:00+00:00,False,Not applicable,51.220678,-0.185679,Male,18-24,Asian or Asian British - Pakistani (A2),Asian,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-03T02:51:00+00:00,False,Not applicable,51.271409,-0.212110,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-03T04:05:00+00:00,False,Not applicable,51.309381,-0.078418,Male,,Not Stated (NS),Black,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-03T04:09:00+00:00,False,Not applicable,51.309381,-0.078418,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-03T05:30:00+00:00,False,Not applicable,,,Male,25-34,White - Any other White ethnic background (W9),White,,Article for use in theft,Nothing found - no further action,,
Person search,2016-01-03T19:00:00+00:00,False,Not applicable,51.139111,-0.476734,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-03T20:15:00+00:00,False,Not applicable,51.304649,-0.490799,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-03T20:18:00+00:00,False,Not applicable,51.304649,-0.490799,Male,18-24,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,,
Person search,2016-01-03T23:20:00+00:00,False,Not applicable,,,Female,18-24,Mixed - White and Black African (M2),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-04T00:27:00+00:00,False,Not applicable,51.366920,-0.657761,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-04T00:59:00+00:00,False,Not applicable,51.366920,-0.657761,Male,18-24,Not Stated (NS),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-04T03:43:00+00:00,False,Not applicable,51.339150,-0.494821,Male,over 34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-04T13:05:00+00:00,False,Not applicable,51.291846,-0.102184,Male,over 34,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-01-04T17:47:00+00:00,False,Not applicable,51.345363,-0.262190,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-04T18:38:00+00:00,False,Not applicable,51.384681,-0.346843,Male,10-17,White - White British (W1),White,,Stolen goods,Offender given drugs possession warning,False,
Person search,2016-01-04T18:50:00+00:00,False,Not applicable,51.384681,-0.346843,Male,18-24,White - White British (W1),White,,Stolen goods,Offender given drugs possession warning,False,
Person search,2016-01-04T19:03:00+00:00,False,Not applicable,51.412032,-0.431646,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-04T20:30:00+00:00,False,Not applicable,51.431989,-0.479616,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-05T01:20:00+00:00,False,Not applicable,51.256345,-0.545090,Male,over 34,Black or Black British - African (B2),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-05T01:20:00+00:00,False,Not applicable,51.257992,-0.545941,Male,18-24,Black or Black British - African (B2),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-05T01:20:00+00:00,False,Not applicable,51.256345,-0.545090,Male,18-24,Black or Black British - African (B2),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-05T01:40:00+00:00,False,Not applicable,51.375482,-0.506216,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-05T01:45:00+00:00,False,Not applicable,,,Male,18-24,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-01-05T02:36:00+00:00,False,Not applicable,51.374420,-0.497069,Male,18-24,White - Any other White ethnic background (W9),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-05T08:15:00+00:00,False,Not applicable,51.239503,-0.576622,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-05T08:20:00+00:00,False,Not applicable,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-05T10:10:00+00:00,False,Not applicable,51.407875,-0.432766,Female,over 34,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2016-01-05T11:25:00+00:00,False,Not applicable,51.232438,-0.193639,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-05T11:44:00+00:00,False,Not applicable,51.232438,-0.193639,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-05T17:29:00+00:00,False,Not applicable,51.369284,-0.365298,Male,25-34,Not Stated (NS),White,,Stolen goods,Suspect arrested,True,
Person search,2016-01-05T20:00:00+00:00,False,Not applicable,51.238941,-0.165950,Male,18-24,White - White Irish (W2),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-05T20:00:00+00:00,False,Not applicable,51.238941,-0.165950,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-05T20:00:00+00:00,False,Not applicable,51.238941,-0.165950,Male,18-24,White - White Irish (W2),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-01-05T20:57:00+00:00,False,Not applicable,51.236100,-0.579220,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-01-05T22:40:00+00:00,False,Not applicable,51.235706,-0.577155,Male,25-34,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2016-01-06T11:10:00+00:00,False,Not applicable,51.403663,-0.437252,Male,18-24,White - White British (W1),White,,Stolen goods,Offender given penalty notice,False,
Person search,2016-01-06T13:00:00+00:00,False,Not applicable,51.427062,-0.443387,Male,18-24,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,,
Person search,2016-01-06T19:21:00+00:00,False,Not applicable,51.342731,-0.202157,Male,,Asian or Asian British - Any other Asian ethnic background (A9),Asian,,Article for use in theft,Nothing found - no further action,,
