Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-09-01T12:59:09+00:00,False,,52.946092,-1.155092,,25-34,White - White British (W1),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2015-09-01T15:12:50+00:00,False,,52.982123,-1.195425,,over 34,White - White British (W1),White,Firearms Act 1968 (section 47),Firearms,Suspect arrested,False,False
Person search,2015-09-01T17:04:29+00:00,False,,53.069696,-0.804653,,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2015-09-02T11:46:34+00:00,False,,52.955820,-1.150199,,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,False,False
Vehicle search,2015-09-02T23:48:57+00:00,False,,52.955820,-1.150199,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2015-09-02T23:52:14+00:00,False,,52.983673,-1.178877,,10-17,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,False,False
Person and Vehicle search,2015-09-03T02:18:42+00:00,False,,52.956198,-1.177105,,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2015-09-03T02:24:51+00:00,False,,52.956198,-1.177105,,18-24,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2015-09-03T14:13:16+00:00,False,,53.321565,-0.944153,,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2015-09-03T15:40:04+00:00,False,,52.965308,-1.178972,,10-17,White - White Irish (W2),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Article found - Detailed outcome unavailable,False,False
Person and Vehicle search,2015-09-03T20:08:26+00:00,False,,52.968166,-1.151997,,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person search,2015-09-03T22:10:04+00:00,False,,52.973131,-1.143545,,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2015-09-03T22:36:38+00:00,False,,52.932245,-1.256841,,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,False,False
Person search,2015-09-04T01:26:33+00:00,False,,53.074278,-0.810705,,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2015-09-04T06:12:54+00:00,False,,53.080548,-0.768671,,18-24,Black or Black British - Caribbean (B1),Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,False,False
Person and Vehicle search,2015-09-04T07:20:34+00:00,False,,52.955820,-1.150199,,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,True,False
