Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-11-01T01:48:00+00:00,,,53.100945,-2.474274,Male,25-34,Not Stated (NS),,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2015-11-01T02:08:00+00:00,,,,,Male,25-34,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-11-01T03:09:00+00:00,,,53.325745,-2.717842,Male,10-17,Not Stated (NS),,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2015-11-01T03:09:00+00:00,,,53.325745,-2.717842,Male,10-17,Not Stated (NS),,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2015-11-01T03:21:00+00:00,,,53.311917,-2.299086,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,,
Person search,2015-11-01T11:44:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Vehicle search,2015-11-01T11:44:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2015-11-01T13:34:00+00:00,,,53.164714,-2.222107,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Vehicle search,2015-11-01T13:34:00+00:00,,,53.164714,-2.222107,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2015-11-01T15:31:00+00:00,,,53.390565,-2.595061,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2015-11-01T19:09:00+00:00,,,53.391693,-2.592249,Male,25-34,Not Stated (NS),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
